TEC ID,TEC Expiry,Contract Description,Unit ID,Action Notice No.,Loadout Date,Loadout Location,Backload Date,Backload Sheet No.,Description,Size,SWL,Remarks,Status,Cert Validity,Days Offshore,Category,Type,TEC Group,Cert 1 Type,Cert 1 ID,Cert 1 Inspection Date,Cert 1 Expiry Date,Cert 2 Type,Cert 2 ID,Cert 2 Inspection Date,Cert 2 Expiry Date,Cert 3 Type,Cert 3 ID,Cert 3 Inspection Date,Cert 3 Expiry Date
EOG-04630,45841,B01.012 - Beam Clamp - 5 Ton,EOG BC 23264,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04631,45841,B01.012 - Beam Clamp - 5 Ton,EOG BC TL 19030023,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04632,45841,B01.012 - Beam Clamp - 5 Ton,TS 928802,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04633,45841,B01.012 - Beam Clamp - 5 Ton,EOG BC 19030088,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04634,45841,B01.012 - Beam Clamp - 5 Ton,TS 928805,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04635,45841,B01.012 - Beam Clamp - 5 Ton,EOG BC TL 19100408,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04636,45841,B01.012 - Beam Clamp - 5 Ton,EOG BC 209/14,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04637,45841,B01.012 - Beam Clamp - 5 Ton,EOG BC 18090883,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 5 TON,5 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04638,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC TL 1908116,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04639,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090629,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04640,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090816,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04641,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC 180906670,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04642,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC 1404090,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04643,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090258,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04644,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC 18090181,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04645,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC 1404354,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04646,45841,B01.011 - Beam Clamp - 3 Ton,EOG 24/11 BC 3T 001,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04647,45841,B01.011 - Beam Clamp - 3 Ton,EOG 24/11 BC 3T 002,GUA 04/06/24,15-Jul-24,GuA,,,BEAM CLAMP - 3 TON,3 TON,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04648,45666,N01.008 - Webbing Sling,EOG WB 3T3M 101,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 3M,75MM X 3T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04649,45666,N01.008 - Webbing Sling,EOG WB 3T3M 102,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 3M,75MM X 3T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04650,45666,N01.008 - Webbing Sling,EOG WB 3T3M 103,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 3M,75MM X 3T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04651,45666,N01.008 - Webbing Sling,EOG WB 3T3M 104,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 3M,75MM X 3T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04652,45666,N01.008 - Webbing Sling,EOG WB 3T3M 105,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 3M,75MM X 3T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04653,45666,N01.008 - Webbing Sling,EOG WB 3T2M 079,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 2M,75MM X 3T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04654,45666,N01.008 - Webbing Sling,EOG WB 3T2M 080,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 2M,75MM X 3T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04655,45666,N01.008 - Webbing Sling,EOG WB 3T2M 081,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 2M,75MM X 3T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04656,45666,N01.008 - Webbing Sling,EOG WB 3T2M 082,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 2M,75MM X 3T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04657,45666,N01.008 - Webbing Sling,EOG WB 3T2M 083,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 3T X 2M,75MM X 3T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04658,45666,N01.008 - Webbing Sling,EOG WB 2T4M 011,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04659,45666,N01.008 - Webbing Sling,EOG WB 2T4M 012,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04660,45666,N01.008 - Webbing Sling,EOG WB 2T4M 013,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04661,45666,N01.008 - Webbing Sling,EOG WB 2T4M 014,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 4MTR,50MM X 2T X 4MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04662,45666,N01.008 - Webbing Sling,EOG WB 2T3M 047,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04663,45666,N01.008 - Webbing Sling,EOG WB 2T3M 048,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04664,45666,N01.008 - Webbing Sling,EOG WB 2T3M 049,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04665,45666,N01.008 - Webbing Sling,EOG WB 2T3M 050,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04666,45666,N01.008 - Webbing Sling,EOG WB 2T3M 051,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04667,45666,N01.008 - Webbing Sling,EOG WB 2T3M 052,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 3MTR,50MM X 2T X 3MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04668,45666,N01.008 - Webbing Sling,EOG WB 2T2M 053,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04669,45666,N01.008 - Webbing Sling,EOG WB 2T2M 054,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04670,45666,N01.008 - Webbing Sling,EOG WB 2T2M 055,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04671,45666,N01.008 - Webbing Sling,EOG WB 2T2M 056,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04672,45666,N01.008 - Webbing Sling,EOG WB 2T2M 057,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04673,45666,N01.008 - Webbing Sling,EOG WB 2T2M 058,PAA 02/06/24,15-Jul-24,PaA,,,WEBBING SLING 2T X 2MTR,50MM X 2T X 2MTR,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04674,45664,N01.007 - Wire Single Sling,EOG WR 16MM GL 79600,PAA 02/06/24,15-Jul-24,PaA,,,SINGLE WIRE SLING 16MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04675,45664,N01.007 - Wire Single Sling,EOG WS GL 69395,PAA 02/06/24,15-Jul-24,PaA,,,SINGLE WIRE SLING 14MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04676,45664,N01.007 - Wire Single Sling,EOG WS 14MM GL 80480,PAA 02/06/24,15-Jul-24,PaA,,,SINGLE WIRE SLING 14MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04677,45664,N01.007 - Wire Single Sling,EOG 280319/30,PAA 02/06/24,15-Jul-24,PaA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04678,45664,N01.007 - Wire Single Sling,EOG TS 539607,PAA 02/06/24,15-Jul-24,PaA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04679,45664,N01.007 - Wire Single Sling,EOG 280319/10,PAA 02/06/24,15-Jul-24,PaA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04680,45664,N01.007 - Wire Single Sling,EOG TS 539606,PAA 02/06/24,15-Jul-24,PaA,,,SINGLE WIRE SLING 13MM X 2.6MTR,,,,,Valid,15,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04681,45841,B05.013 - Chain Blocks – 5 MT,EOG CHB 18/17220,PAA 04/06/24,15-Jul-24,PaA,,,CHAIN BLOCK - 5TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04682,45841,B05.013 - Chain Blocks – 5 MT,EOG CHB 22030471,PAA 04/06/24,15-Jul-24,PaA,,,CHAIN BLOCK - 5TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04683,45841,B05.012 - Chain Blocks – 3 MT,TS 937353,PAA 04/06/24,15-Jul-24,PaA,,,CHAIN BLOCK - 3TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04684,45841,B05.012 - Chain Blocks – 3 MT,EOG CHB TS 821272,PAA 04/06/24,15-Jul-24,PaA,,,CHAIN BLOCK - 3TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04685,45841,B01.012 - Beam Clamp - 5 Ton,TS 929908,PAA 04/06/24,15-Jul-24,PaA,,,BEAM CLAMP - 5 TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04686,45841,B01.012 - Beam Clamp - 5 Ton,EOG 24/11 BC 5T 002,PAA 04/06/24,15-Jul-24,PaA,,,BEAM CLAMP - 5 TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04687,45839,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 21052686,PAA 01/06/24,15-Jul-24,PaA,,,COMEALONG - 1.5 TON,8MM X 1.5MTR X 1.5T,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04688,45839,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 18055293,PAA 01/06/24,15-Jul-24,PaA,,,COMEALONG - 1.5 TON,8MM X 1.5MTR X 1.5T,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04689,45839,B05.017 - Comealong Honko Level – 1 ½ MT,EOG LB 18055623,PAA 01/06/24,15-Jul-24,PaA,,,COMEALONG - 1.5 TON,8MM X 1.5MTR X 1.5T,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04690,45839,B05.012 - Chain Blocks – 3 MT,EOG CHB 97856,PAA 01/06/24,15-Jul-24,PaA,,,CHAIN BLOCK - 3 TON,7.1MM X 3MTR X 3T,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04691,45839,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 19044841,PAA 01/06/24,15-Jul-24,PaA,,,CHAIN BLOCK - 1.5TON,7.1MM X 3MTR X 1.5T,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04692,45839,B05.011 - Chain Blocks – 1 ½ MT,EOG CHB 1.5T 1808550288,PAA 01/06/24,15-Jul-24,PaA,,,CHAIN BLOCK - 1.5TON,7.1MM X 3MTR X 1.5T,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04693,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC TS 823305,PAA 04/06/24,15-Jul-24,PaA,,,BEAM CLAMP - 3 TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04694,45841,B01.011 - Beam Clamp - 3 Ton,EOG BC TS 941007,PAA 04/06/24,15-Jul-24,PaA,,,BEAM CLAMP - 3 TON,,,,,Valid,15,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04695,45796,N01.013 - Gas Cylinder Rack,BR8165,PAA 04/05/24,15-Jul-24,PaA,,,CYLINDER RACK C/W 4 LEGGED SLING,,,,,Valid,15,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-04696,45796,N01.015 - Argon Gas C/W Cylinder,5052,PAA 04/05/24,15-Jul-24,PaA,,,ARGON GAS CYLINDER,,,,,Valid,15,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-04697,45796,N01.015 - Argon Gas C/W Cylinder,5117,PAA 04/05/24,15-Jul-24,PaA,,,ARGON GAS CYLINDER,,,,,Valid,15,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-04698,45796,N01.015 - Argon Gas C/W Cylinder,5191,PAA 04/05/24,15-Jul-24,PaA,,,ARGON GAS CYLINDER,,,,,Valid,15,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-04699,45796,N01.015 - Argon Gas C/W Cylinder,5049,PAA 04/05/24,15-Jul-24,PaA,,,ARGON GAS CYLINDER,,,,,Valid,15,Non-Chargeable,Expiring,Pressure Equipment,,,,,,,,,,,,
EOG-04700,45845,B05.013 - Chain Blocks – 5 MT,EOG CB TS 936879,TUA 002/06/24,12-Jul-24,TuA,,,CHAIN BLOCK - 5 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04701,45845,B05.013 - Chain Blocks – 5 MT,EOG CHB 54479,TUA 002/06/24,12-Jul-24,TuA,,,CHAIN BLOCK - 5 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04702,45845,B05.013 - Chain Blocks – 5 MT,EOG CHB 1808550752,TUA 002/06/24,12-Jul-24,TuA,,,CHAIN BLOCK - 5 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04703,45845,B05.013 - Chain Blocks – 5 MT,TS 825367,TUA 002/06/24,12-Jul-24,TuA,,,CHAIN BLOCK - 5 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04704,45845,B05.013 - Chain Blocks – 5 MT,EOG CHB 54481,TUA 002/06/24,12-Jul-24,TuA,,,CHAIN BLOCK - 5 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04705,45845,B05.013 - Chain Blocks – 5 MT,EOG CHB 18083565,TUA 002/06/24,12-Jul-24,TuA,,,CHAIN BLOCK - 5 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04706,45845,B01.012 - Beam Clamp - 5 Ton,EOG BC 19030128,TUA 002/06/24,12-Jul-24,TuA,,,BEAM CLAMP - 3 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04707,45845,B01.012 - Beam Clamp - 5 Ton,EOG BC 18090676,TUA 002/06/24,12-Jul-24,TuA,,,BEAM CLAMP - 3 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04708,45845,B01.012 - Beam Clamp - 5 Ton,EOG BC 14050229,TUA 002/06/24,12-Jul-24,TuA,,,BEAM CLAMP - 3 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04709,45845,B01.012 - Beam Clamp - 5 Ton,EOG BC TL 18090900,TUA 002/06/24,12-Jul-24,TuA,,,BEAM CLAMP - 3 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04710,45845,B01.012 - Beam Clamp - 5 Ton,EOG BC TL 18090732,TUA 002/06/24,12-Jul-24,TuA,,,BEAM CLAMP - 3 TON,,,,,Valid,18,Chargeable,Expiring,Rigging Equipment,,,,,,,,,,,,
EOG-04711,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102585,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 2TON X 2MTR,50MM X 2MTR X 2TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04712,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102586,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 2TON X 2MTR,50MM X 2MTR X 2TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04713,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102587,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 2TON X 2MTR,50MM X 2MTR X 2TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04714,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102588,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 2TON X 2MTR,50MM X 2MTR X 2TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04715,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102589,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 2TON X 2MTR,50MM X 2MTR X 2TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04716,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102590,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 2TON X 2MTR,50MM X 2MTR X 2TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04717,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102599,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 2MTR,25MM X 2MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04718,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102600,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 2MTR,25MM X 2MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04719,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102601,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 2MTR,25MM X 2MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04720,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102602,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 2MTR,25MM X 2MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04721,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102591,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04722,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102592,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04723,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102593,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04724,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102594,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04725,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102595,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04726,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102596,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04727,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102597,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04728,45836,N01.008 - Webbing Sling,EOG WB 2T ID SZ 102598,GUE 001/06/24,12-Jul-24,GuE,,,WEBBING SLING 1TON X 1MTR,25MM X 1MTR X 1TON,,,,Valid,18,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04729,45784,N01.013 - Gas Cylinder Rack,BR 9176,TUA 001/06/24,11-Jul-24,TuA,,,CYLINDER RACK C/W 4 LEGGED SLING,,,,,Valid,19,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-04730,45784,N01.013 - Gas Cylinder Rack,BR 9027,TUA 001/06/24,11-Jul-24,TuA,,,CYLINDER RACK C/W 4 LEGGED SLING,,,,,Valid,19,Non-Chargeable,Expiring,Cargo Handling and Lifting,,,,,,,,,,,,
EOG-04731,45831,N01.008 - Webbing Sling,EOG WB 3T ID SZ 102509,TUA 002/05/24,04-Jul-24,TuA,,,WEBBING SLING 3TON X 6MTR,75MM X 6MTR X 3T,,,,Valid,26,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
EOG-04732,45831,N01.008 - Webbing Sling,EOG WB 3T ID SZ 102510,TUA 002/05/24,04-Jul-24,TuA,,,WEBBING SLING 3TON X 6MTR,75MM X 6MTR X 3T,,,,Valid,26,Non-Chargeable,Expiring,Lifting & Positioning,,,,,,,,,,,,
